 108: JIT compiled System.Runtime.CompilerServices.AsyncTaskMethodBuilder:Start[Microsoft.DotNet.Workloads.Workload.Install.WorkloadManifestUpdater+<BackgroundUpdateAdvertisingManifestsAsync>d__14](byref) [Tier0, IL size=7, code size=35]
 109: JIT compiled System.Runtime.CompilerServices.AsyncMethodBuilderCore:Start[Microsoft.DotNet.Workloads.Workload.Install.WorkloadManifestUpdater+<BackgroundUpdateAdvertisingManifestsAsync>d__14](byref) [Tier0, IL size=91, code size=207]
 110: JIT compiled System.Collections.Generic.List`1[Microsoft.Build.Execution.BuildManager+DeferredBuildMessage]:.ctor() [Tier0, IL size=18, code size=72]
 111: JIT compiled System.Collections.Generic.List`1[Microsoft.Build.Execution.BuildManager+DeferredBuildMessage]:.cctor() [Tier0, IL size=12, code size=52]
 112: JIT compiled <PrivateImplementationDetails>:InlineArrayAsReadOnlySpan[<>y__InlineArray5`1[System.__Canon],System.__Canon](byref,int) [Tier0, IL size=18, code size=118]
 113: JIT compiled System.Nullable`1[Microsoft.NET.Sdk.WorkloadManifestReader.SdkFeatureBand]:get_Value() [Tier0, IL size=20, code size=45]
 114: JIT compiled System.Runtime.InteropServices.MemoryMarshal:Cast[ubyte,ushort](System.Span`1[ubyte]) [Tier0, IL size=113, code size=177]
 115: JIT compiled (dynamicClass):InvokeStub_Assembly.get_Location(System.Object,System.Object,ulong) [FullOpts, IL size=13, code size=23]
 116: JIT compiled System.Collections.Concurrent.ConcurrentDictionary`2[System.Text.RegularExpressions.RegexCache+Key,System.__Canon]:.ctor(int,int) [Tier0, IL size=11, code size=55]
 117: JIT compiled System.Lazy`1[int]:.ctor(System.Func`1[int]) [Tier0, IL size=10, code size=48]
 118: JIT compiled System.Lazy`1[int]:.ctor(System.Func`1[int],int,ubyte) [Tier0, IL size=43, code size=121]
 119: JIT compiled System.Collections.Concurrent.ConcurrentDictionary`2[System.Text.RegularExpressions.RegexCache+Key,System.__Canon]:.ctor(int,int,ubyte,System.Collections.Generic.IEqualityComparer`1[System.Text.RegularExpressions.RegexCache+Key]) [Instrumented Tier0, IL size=264, code size=969]
 120: JIT compiled System.Lazy`1[int]:get_Value() [Tier0, IL size=24, code size=55]
 121: JIT compiled System.Collections.Concurrent.ConcurrentDictionary`2+Tables[System.Text.RegularExpressions.RegexCache+Key,System.__Canon]:.ctor(System.Collections.Concurrent.ConcurrentDictionary`2+VolatileNode[System.Text.RegularExpressions.RegexCache+Key,System.__Canon][],System.Object[],int[],System.Collections.Generic.IEqualityComparer`1[System.Text.RegularExpressions.RegexCache+Key]) [Tier0, IL size=58, code size=142]
 122: JIT compiled System.Lazy`1[int]:CreateValue() [Tier0, IL size=139, code size=233]
 123: JIT compiled System.Lazy`1[int]:ExecutionAndPublication(System.LazyHelper,ubyte) [Tier0, IL size=54, code size=180]
 124: JIT compiled System.Collections.Concurrent.ConcurrentDictionary`2[System.Text.RegularExpressions.RegexCache+Key,System.__Canon]:TryGetValue(System.Text.RegularExpressions.RegexCache+Key,byref) [Instrumented Tier0, IL size=217, code size=1051]
 125: JIT compiled System.Lazy`1[int]:ViaFactory(int) [Tier0, IL size=71, code size=260]
 126: JIT compiled System.Collections.Concurrent.ConcurrentDictionary`2[System.Text.RegularExpressions.RegexCache+Key,System.__Canon]:GetBucket(System.Collections.Concurrent.ConcurrentDictionary`2+Tables[System.Text.RegularExpressions.RegexCache+Key,System.__Canon],int) [Tier0, IL size=63, code size=143]
